Date	Time		Year	Mo	D	Hr	Mn	Height			
2010-04-15	22:10:00	2220	2010	4	15	22	10	3.7			
2010-04-15	22:15:00	2225	2010	4	15	22	15	3.7			
2010-04-15	22:20:00	2230	2010	4	15	22	20	3.8			
2010-04-15	22:25:00	2235	2010	4	15	22	25	3.8			
2010-04-15	22:30:00	2240	2010	4	15	22	30	3.8			
2010-04-15	22:35:00	2245	2010	4	15	22	35	3.8			
2010-04-15	22:40:00	2250	2010	4	15	22	40	3.9			
2010-04-15	22:45:00	2255	2010	4	15	22	45	3.9			
2010-04-15	22:50:00	2260	2010	4	15	22	50	3.9			
2010-04-15	22:55:00	2265	2010	4	15	22	55	3.9			
2010-04-15	23:00:00	2270	2010	4	15	23	0	4			
2010-04-15	23:05:00	2275	2010	4	15	23	5	4			
2010-04-15	23:10:00	2280	2010	4	15	23	10	4			
2010-04-15	23:15:00	2285	2010	4	15	23	15	4			
2010-04-15	23:20:00	2290	2010	4	15	23	20	4.1			
2010-04-15	23:25:00	2295	2010	4	15	23	25	4.1			
2010-04-15	23:30:00	2300	2010	4	15	23	30	4.1			
2010-04-15	23:35:00	2305	2010	4	15	23	35	4.1			
2010-04-15	23:40:00	2310	2010	4	15	23	40	4.2			
2010-04-15	23:45:00	2315	2010	4	15	23	45	4.2			
2010-04-15	23:50:00	2320	2010	4	15	23	50	4.2			
2010-04-15	23:55:00	2325	2010	4	15	23	55	4.2			
2010-04-16	00:00:00	2330	2010	4	16	0	0	4.3			
2010-04-16	00:05:00	2335	2010	4	16	0	5	4.3			
2010-04-16	00:10:00	2340	2010	4	16	0	10	4.3			
2010-04-16	00:15:00	2345	2010	4	16	0	15	4.3			
2010-04-16	00:20:00	2350	2010	4	16	0	20	4.4			
2010-04-16	00:25:00	2355	2010	4	16	0	25	4.4			
2010-04-16	00:30:00	2360	2010	4	16	0	30	4.4			
2010-04-16	00:35:00	2365	2010	4	16	0	35	4.4			
2010-04-16	00:40:00	2370	2010	4	16	0	40	4.5			
2010-04-16	00:45:00	2375	2010	4	16	0	45	4.5			
2010-04-16	00:50:00	2380	2010	4	16	0	50	4.5			
2010-04-16	00:55:00	2385	2010	4	16	0	55	4.5			
2010-04-16	01:00:00	2390	2010	4	16	1	0	4.6			
2010-04-16	01:05:00	2395	2010	4	16	1	5	4.6			
2010-04-16	01:10:00	2400	2010	4	16	1	10	4.6			
2010-04-16	01:15:00	2405	2010	4	16	1	15	4.6			
2010-04-16	01:20:00	2410	2010	4	16	1	20	4.7			
2010-04-16	01:25:00	2415	2010	4	16	1	25	4.7			
2010-04-16	01:30:00	2420	2010	4	16	1	30	4.7			
2010-04-16	01:35:00	2425	2010	4	16	1	35	4.7			
2010-04-16	01:40:00	2430	2010	4	16	1	40	4.8			
2010-04-16	01:45:00	2435	2010	4	16	1	45	4.8			
2010-04-16	01:50:00	2440	2010	4	16	1	50	4.8			
2010-04-16	01:55:00	2445	2010	4	16	1	55	4.8			
2010-04-16	02:00:00	2450	2010	4	16	2	0	4.9			
2010-04-16	02:05:00	2455	2010	4	16	2	5	4.9			
2010-04-16	02:10:00	2460	2010	4	16	2	10	4.9			
2010-04-16	02:15:00	2465	2010	4	16	2	15	4.7			
2010-04-16	02:20:00	2470	2010	4	16	2	20	4.5			
2010-04-16	02:25:00	2475	2010	4	16	2	25	4.5			
2010-04-16	02:30:00	2480	2010	4	16	2	30	4.5			
2010-04-16	02:35:00	2485	2010	4	16	2	35	2.5			
2010-04-16	02:40:00	2490	2010	4	16	2	40	2.5			
2010-04-16	02:45:00	2495	2010	4	16	2	45	2.5			
2010-04-16	02:50:00	2500	2010	4	16	2	50	2.5			
2010-04-16	02:55:00	2505	2010	4	16	2	55	5.1			
2010-04-16	03:00:00	2510	2010	4	16	3	0	2.5			
2010-04-16	03:05:00	2515	2010	4	16	3	5	5.6			
2010-04-16	03:10:00	2520	2010	4	16	3	10	6.1			
2010-04-16	03:15:00	2525	2010	4	16	3	15	5.2			
2010-04-16	03:20:00	2530	2010	4	16	3	20	5.1			
2010-04-16	03:25:00	2535	2010	4	16	3	25	2.5			
2010-04-16	03:30:00	2540	2010	4	16	3	30	4.1			
2010-04-16	03:35:00	2545	2010	4	16	3	35	4			
2010-04-16	03:40:00	2550	2010	4	16	3	40	2.5			
2010-04-16	03:45:00	2555	2010	4	16	3	45	2.5			
2010-04-16	03:50:00	2560	2010	4	16	3	50	5.3			
2010-04-16	03:55:00	2565	2010	4	16	3	55	2.5			
2010-04-16	04:00:00	2570	2010	4	16	4	0	2.5			
2010-04-16	04:05:00	2575	2010	4	16	4	5	4			
2010-04-16	04:10:00	2580	2010	4	16	4	10	2.5			
2010-04-16	04:15:00	2585	2010	4	16	4	15	2.5			
2010-04-16	04:20:00	2590	2010	4	16	4	20	2.5			
2010-04-16	04:25:00	2595	2010	4	16	4	25	2.9			
2010-04-16	04:30:00	2600	2010	4	16	4	30	2.5			
2010-04-16	04:35:00	2605	2010	4	16	4	35	4			
2010-04-16	04:40:00	2610	2010	4	16	4	40	4			
2010-04-16	04:45:00	2615	2010	4	16	4	45	3.9			
2010-04-16	04:50:00	2620	2010	4	16	4	50	2.5			
2010-04-16	04:55:00	2625	2010	4	16	4	55	2.5			
2010-04-16	05:00:00	2630	2010	4	16	5	0	2.5			
2010-04-16	05:05:00	2635	2010	4	16	5	5	2.5			
2010-04-16	05:10:00	2640	2010	4	16	5	10	4			
2010-04-16	05:15:00	2645	2010	4	16	5	15	4			
2010-04-16	05:20:00	2650	2010	4	16	5	20	2.5			
2010-04-16	05:25:00	2655	2010	4	16	5	25	4			
2010-04-16	05:30:00	2660	2010	4	16	5	30	4			
2010-04-16	05:35:00	2665	2010	4	16	5	35	5			
2010-04-16	05:40:00	2670	2010	4	16	5	40	5.1			
2010-04-16	05:45:00	2675	2010	4	16	5	45	2.5			
2010-04-16	05:50:00	2680	2010	4	16	5	50	2.5			
2010-04-16	05:55:00	2685	2010	4	16	5	55	5.1			
2010-04-16	06:00:00	2690	2010	4	16	6	0	5.4			
2010-04-16	06:05:00	2695	2010	4	16	6	5	4			
2010-04-16	06:10:00	2700	2010	4	16	6	10	4			
2010-04-16	06:15:00	2705	2010	4	16	6	15	2.5			
2010-04-16	06:20:00	2710	2010	4	16	6	20	5.3			
2010-04-16	06:25:00	2715	2010	4	16	6	25	8.6			
2010-04-16	06:30:00	2720	2010	4	16	6	30	5.2			
2010-04-16	06:35:00	2725	2010	4	16	6	35	4.3			
2010-04-16	06:40:00	2730	2010	4	16	6	40	2.5			
2010-04-16	06:45:00	2735	2010	4	16	6	45	5			
2010-04-16	06:50:00	2740	2010	4	16	6	50	5			
2010-04-16	06:55:00	2745	2010	4	16	6	55	4			
2010-04-16	07:00:00	2750	2010	4	16	7	0	5.2			
2010-04-16	07:05:00	2755	2010	4	16	7	5	5.2			
2010-04-16	07:10:00	2760	2010	4	16	7	10	4			
2010-04-16	07:15:00	2765	2010	4	16	7	15	2.5			
2010-04-16	07:20:00	2770	2010	4	16	7	20	2.5			
2010-04-16	07:25:00	2775	2010	4	16	7	25	3.9			
2010-04-16	07:30:00	2780	2010	4	16	7	30	4.1			
2010-04-16	07:35:00	2785	2010	4	16	7	35	4			
2010-04-16	07:40:00	2790	2010	4	16	7	40	5.1			
2010-04-16	07:45:00	2795	2010	4	16	7	45	5.1			
2010-04-16	07:50:00	2800	2010	4	16	7	50	4.1			
2010-04-16	07:55:00	2805	2010	4	16	7	55	4.2			
2010-04-16	08:00:00	2810	2010	4	16	8	0	5.4			
2010-04-16	08:05:00	2815	2010	4	16	8	5	5.3			
2010-04-16	08:10:00	2820	2010	4	16	8	10	5.2			
2010-04-16	08:15:00	2825	2010	4	16	8	15	4.2			
2010-04-16	08:20:00	2830	2010	4	16	8	20	5.2			
2010-04-16	08:25:00	2835	2010	4	16	8	25	2.5			
2010-04-16	08:30:00	2840	2010	4	16	8	30	5.2			
2010-04-16	08:35:00	2845	2010	4	16	8	35	5			
2010-04-16	08:40:00	2850	2010	4	16	8	40	5.4			
2010-04-16	08:45:00	2855	2010	4	16	8	45	5			
2010-04-16	08:50:00	2860	2010	4	16	8	50	5.2			
2010-04-16	08:55:00	2865	2010	4	16	8	55	5.4			
2010-04-16	09:00:00	2870	2010	4	16	9	0	5.3			
2010-04-16	09:05:00	2875	2010	4	16	9	5	5			
2010-04-16	09:10:00	2880	2010	4	16	9	10	5.3			
2010-04-16	09:15:00	2885	2010	4	16	9	15	5.4			
2010-04-16	09:20:00	2890	2010	4	16	9	20	8.6			
2010-04-16	09:25:00	2895	2010	4	16	9	25	5.1			
2010-04-16	09:30:00	2900	2010	4	16	9	30	5.7			
2010-04-16	09:35:00	2905	2010	4	16	9	35	5.1			
2010-04-16	09:40:00	2910	2010	4	16	9	40	5.6			
2010-04-16	09:45:00	2915	2010	4	16	9	45	5.2			
2010-04-16	09:50:00	2920	2010	4	16	9	50	5.7			
2010-04-16	09:55:00	2925	2010	4	16	9	55	5			
2010-04-16	10:00:00	2930	2010	4	16	10	0	5.4			
2010-04-16	10:05:00	2935	2010	4	16	10	5	5.3			
2010-04-16	10:10:00	2940	2010	4	16	10	10	5.5			
2010-04-16	10:15:00	2945	2010	4	16	10	15	5.4			
2010-04-16	10:20:00	2950	2010	4	16	10	20	5.1			
2010-04-16	10:25:00	2955	2010	4	16	10	25	5			
2010-04-16	10:30:00	2960	2010	4	16	10	30	8.6			
2010-04-16	10:35:00	2965	2010	4	16	10	35	6			
2010-04-16	10:40:00	2970	2010	4	16	10	40	6.4			
2010-04-16	10:45:00	2975	2010	4	16	10	45	4.8			
2010-04-16	10:50:00	2980	2010	4	16	10	50	2.5			
2010-04-16	10:55:00	2985	2010	4	16	10	55	5.3			
2010-04-16	11:00:00	2990	2010	4	16	11	0	5.6			
2010-04-16	11:05:00	2995	2010	4	16	11	5	5.5			
2010-04-16	11:10:00	3000	2010	4	16	11	10	5.9			
2010-04-16	11:15:00	3005	2010	4	16	11	15	5			
2010-04-16	11:20:00	3010	2010	4	16	11	20	5.3			
2010-04-16	11:25:00	3015	2010	4	16	11	25	5.6			
2010-04-16	11:30:00	3020	2010	4	16	11	30	3.9			
2010-04-16	11:35:00	3025	2010	4	16	11	35	5.2			
2010-04-16	11:40:00	3030	2010	4	16	11	40	5.7			
2010-04-16	11:45:00	3035	2010	4	16	11	45	5.8			
2010-04-16	11:50:00	3040	2010	4	16	11	50	5			
2010-04-16	11:55:00	3045	2010	4	16	11	55	5.4			
2010-04-16	12:00:00	3050	2010	4	16	12	0	5.6			
2010-04-16	12:05:00	3055	2010	4	16	12	5	5.4			
2010-04-16	12:10:00	3060	2010	4	16	12	10	5.1			
2010-04-16	12:15:00	3065	2010	4	16	12	15	8.7			
2010-04-16	12:20:00	3070	2010	4	16	12	20	5.3			
2010-04-16	12:25:00	3075	2010	4	16	12	25	5.7			
2010-04-16	12:30:00	3080	2010	4	16	12	30	6.1			
2010-04-16	12:35:00	3085	2010	4	16	12	35	5.4			
2010-04-16	12:40:00	3090	2010	4	16	12	40	5.6			
2010-04-16	12:45:00	3095	2010	4	16	12	45	8.7			
2010-04-16	12:50:00	3100	2010	4	16	12	50	5.4			
2010-04-16	12:55:00	3105	2010	4	16	12	55	5.8			
2010-04-16	13:00:00	3110	2010	4	16	13	0	5.4			
2010-04-16	13:05:00	3115	2010	4	16	13	5	5.6			
2010-04-16	13:10:00	3120	2010	4	16	13	10	5.6			
2010-04-16	13:15:00	3125	2010	4	16	13	15	5.5			
2010-04-16	13:20:00	3130	2010	4	16	13	20	2.5			
2010-04-16	13:25:00	3135	2010	4	16	13	25	2.5			
2010-04-16	13:30:00	3140	2010	4	16	13	30	2.5			
2010-04-16	13:35:00	3145	2010	4	16	13	35	2.5			
2010-04-16	13:40:00	3150	2010	4	16	13	40	2.5			
2010-04-16	13:45:00	3155	2010	4	16	13	45	3.9			
2010-04-16	13:50:00	3160	2010	4	16	13	50	2.5			
2010-04-16	13:55:00	3165	2010	4	16	13	55	2.5			
2010-04-16	14:00:00	3170	2010	4	16	14	0	2.5			
2010-04-16	14:05:00	3175	2010	4	16	14	5	2.9			
2010-04-16	14:10:00	3180	2010	4	16	14	10	2.5			
2010-04-16	14:15:00	3185	2010	4	16	14	15	2.9			
2010-04-16	14:20:00	3190	2010	4	16	14	20	4.1			
2010-04-16	14:25:00	3195	2010	4	16	14	25	4			
2010-04-16	14:30:00	3200	2010	4	16	14	30	5.3			
2010-04-16	14:35:00	3205	2010	4	16	14	35	5.3			
2010-04-16	14:40:00	3210	2010	4	16	14	40	5.5			
2010-04-16	14:45:00	3215	2010	4	16	14	45	5.4			
2010-04-16	14:50:00	3220	2010	4	16	14	50	3.9			
2010-04-16	14:55:00	3225	2010	4	16	14	55	5.2			
2010-04-16	15:00:00	3230	2010	4	16	15	0	5.4			
2010-04-16	15:05:00	3235	2010	4	16	15	5	5.4			
2010-04-16	15:10:00	3240	2010	4	16	15	10	5.3			
2010-04-16	15:15:00	3245	2010	4	16	15	15	5.4			
2010-04-16	15:20:00	3250	2010	4	16	15	20	5.4			
2010-04-16	15:25:00	3255	2010	4	16	15	25	5.3			
2010-04-16	15:30:00	3260	2010	4	16	15	30	4.3			
2010-04-16	15:35:00	3265	2010	4	16	15	35	4.9			
2010-04-16	15:40:00	3270	2010	4	16	15	40	5.5			
2010-04-16	15:45:00	3275	2010	4	16	15	45	5.5			
2010-04-16	15:50:00	3280	2010	4	16	15	50	5.4			
2010-04-16	15:55:00	3285	2010	4	16	15	55	5.4			
2010-04-16	16:00:00	3290	2010	4	16	16	0	5.4			
2010-04-16	16:05:00	3295	2010	4	16	16	5	5.6			
2010-04-16	16:10:00	3300	2010	4	16	16	10	6.1			
2010-04-16	16:15:00	3305	2010	4	16	16	15	5.7			
2010-04-16	16:20:00	3310	2010	4	16	16	20	5.9			
2010-04-16	16:25:00	3315	2010	4	16	16	25	4.8			
2010-04-16	16:30:00	3320	2010	4	16	16	30	5.2			
2010-04-16	16:35:00	3325	2010	4	16	16	35	5.7			
2010-04-16	16:40:00	3330	2010	4	16	16	40	5.7			
2010-04-16	16:45:00	3335	2010	4	16	16	45	5.6			
2010-04-16	16:50:00	3340	2010	4	16	16	50	5.5			
2010-04-16	16:55:00	3345	2010	4	16	16	55	5.6			
2010-04-16	17:00:00	3350	2010	4	16	17	0	5.7			
2010-04-16	17:05:00	3355	2010	4	16	17	5	5.8			
2010-04-16	17:10:00	3360	2010	4	16	17	10	3.8			
2010-04-16	17:15:00	3365	2010	4	16	17	15	5.4			
2010-04-16	17:20:00	3370	2010	4	16	17	20	5.4			
2010-04-16	17:25:00	3375	2010	4	16	17	25	5.5			
2010-04-16	17:30:00	3380	2010	4	16	17	30	5.6			
2010-04-16	17:35:00	3385	2010	4	16	17	35	5.8			
2010-04-16	17:40:00	3390	2010	4	16	17	40	8.5			
2010-04-16	17:45:00	3395	2010	4	16	17	45	5.9			
2010-04-16	17:50:00	3400	2010	4	16	17	50	5.7			
2010-04-16	17:55:00	3405	2010	4	16	17	55	5			
2010-04-16	18:00:00	3410	2010	4	16	18	0	5.4			
2010-04-16	18:05:00	3415	2010	4	16	18	5	5.5			
2010-04-16	18:10:00	3420	2010	4	16	18	10	8.2			
2010-04-16	18:15:00	3425	2010	4	16	18	15	5.9			
2010-04-16	18:20:00	3430	2010	4	16	18	20	6			
2010-04-16	18:25:00	3435	2010	4	16	18	25	5.5			
2010-04-16	18:30:00	3440	2010	4	16	18	30	5.7			
2010-04-16	18:35:00	3445	2010	4	16	18	35	5.6			
2010-04-16	18:40:00	3450	2010	4	16	18	40	5.8			
2010-04-16	18:45:00	3455	2010	4	16	18	45	5.6			
2010-04-16	18:50:00	3460	2010	4	16	18	50	5.7			
2010-04-16	18:55:00	3465	2010	4	16	18	55	5.7			
2010-04-16	19:00:00	3470	2010	4	16	19	0	5.7			
2010-04-16	19:05:00	3475	2010	4	16	19	5	5.8			
2010-04-16	19:10:00	3480	2010	4	16	19	10	5.5			
2010-04-16	19:15:00	3485	2010	4	16	19	15	5.6			
2010-04-16	19:20:00	3490	2010	4	16	19	20	5.7			
2010-04-16	19:25:00	3495	2010	4	16	19	25	6.1			
2010-04-16	19:30:00	3500	2010	4	16	19	30	5.6			
2010-04-16	19:35:00	3505	2010	4	16	19	35	5.5			
2010-04-16	19:40:00	3510	2010	4	16	19	40	5.5			
2010-04-16	19:45:00	3515	2010	4	16	19	45	5.5			
2010-04-16	19:50:00	3520	2010	4	16	19	50	5.5			
2010-04-16	19:55:00	3525	2010	4	16	19	55	5.4			
2010-04-16	20:00:00	3530	2010	4	16	20	0	5.6			
2010-04-16	20:05:00	3535	2010	4	16	20	5	5.6			
2010-04-16	20:10:00	3540	2010	4	16	20	10	5.4			
2010-04-16	20:15:00	3545	2010	4	16	20	15	5.5			
2010-04-16	20:20:00	3550	2010	4	16	20	20	5.8			
2010-04-16	20:25:00	3555	2010	4	16	20	25	8.3			
2010-04-16	20:30:00	3560	2010	4	16	20	30	5.4			
2010-04-16	20:35:00	3565	2010	4	16	20	35	5.6			
2010-04-16	20:40:00	3570	2010	4	16	20	40	5.9			
2010-04-16	20:45:00	3575	2010	4	16	20	45	6			
2010-04-16	20:50:00	3580	2010	4	16	20	50	5.6			
2010-04-16	20:55:00	3585	2010	4	16	20	55	4			
2010-04-16	21:00:00	3590	2010	4	16	21	0	5.2			
2010-04-16	21:05:00	3595	2010	4	16	21	5	8.2			
2010-04-16	21:10:00	3600	2010	4	16	21	10	8.6			
2010-04-16	21:15:00	3605	2010	4	16	21	15	8.5			
2010-04-16	21:20:00	3610	2010	4	16	21	20	5.8			
2010-04-16	21:25:00	3615	2010	4	16	21	25	6			
2010-04-16	21:30:00	3620	2010	4	16	21	30	6.2			
2010-04-16	21:35:00	3625	2010	4	16	21	35	6.2			
2010-04-16	21:40:00	3630	2010	4	16	21	40	6.3			
2010-04-16	21:45:00	3635	2010	4	16	21	45	8.1			
2010-04-16	21:50:00	3640	2010	4	16	21	50	6			
2010-04-16	21:55:00	3645	2010	4	16	21	55	6.1			
2010-04-16	22:00:00	3650	2010	4	16	22	0	8.3			
2010-04-16	22:05:00	3655	2010	4	16	22	5	5.9			
2010-04-16	22:10:00	3660	2010	4	16	22	10	6			
2010-04-16	22:15:00	3665	2010	4	16	22	15	6.1			
2010-04-16	22:20:00	3670	2010	4	16	22	20	5.9			
2010-04-16	22:25:00	3675	2010	4	16	22	25	6			
2010-04-16	22:30:00	3680	2010	4	16	22	30	6.1			
2010-04-16	22:35:00	3685	2010	4	16	22	35	6.1			
2010-04-16	22:40:00	3690	2010	4	16	22	40	6			
2010-04-16	22:45:00	3695	2010	4	16	22	45	6			
2010-04-16	22:50:00	3700	2010	4	16	22	50	6.1			
2010-04-16	22:55:00	3705	2010	4	16	22	55	6			
2010-04-16	23:00:00	3710	2010	4	16	23	0	6			
2010-04-16	23:05:00	3715	2010	4	16	23	5	6.1			
2010-04-16	23:10:00	3720	2010	4	16	23	10	5.4			
2010-04-16	23:15:00	3725	2010	4	16	23	15	8.2			
2010-04-16	23:20:00	3730	2010	4	16	23	20	8.2			
2010-04-16	23:25:00	3735	2010	4	16	23	25	8.2			
2010-04-16	23:30:00	3740	2010	4	16	23	30	5.7			
2010-04-16	23:35:00	3745	2010	4	16	23	35	8.2			
2010-04-16	23:40:00	3750	2010	4	16	23	40	5.9			
2010-04-16	23:45:00	3755	2010	4	16	23	45	5.9			
2010-04-16	23:50:00	3760	2010	4	16	23	50	6.1			
2010-04-16	23:55:00	3765	2010	4	16	23	55	5.8			
2010-04-17	00:00:00	3770	2010	4	17	0	0	8.1			
2010-04-17	00:05:00	3775	2010	4	17	0	5	8.1			
2010-04-17	00:10:00	3780	2010	4	17	0	10	5.5			
2010-04-17	00:15:00	3785	2010	4	17	0	15	5.6			
2010-04-17	00:20:00	3790	2010	4	17	0	20	5.5			
2010-04-17	00:25:00	3795	2010	4	17	0	25	5.7			
2010-04-17	00:30:00	3800	2010	4	17	0	30	5.8			
2010-04-17	00:35:00	3805	2010	4	17	0	35	8			
2010-04-17	00:40:00	3810	2010	4	17	0	40	8.2			
2010-04-17	00:45:00	3815	2010	4	17	0	45	5.9			
2010-04-17	00:50:00	3820	2010	4	17	0	50	5.6			
2010-04-17	00:55:00	3825	2010	4	17	0	55	5.6			
2010-04-17	01:00:00	3830	2010	4	17	1	0	5.9			
2010-04-17	01:05:00	3835	2010	4	17	1	5	5.8			
2010-04-17	01:10:00	3840	2010	4	17	1	10	5.9			
2010-04-17	01:15:00	3845	2010	4	17	1	15	6			
2010-04-17	01:20:00	3850	2010	4	17	1	20	6.2			
2010-04-17	01:25:00	3855	2010	4	17	1	25	6.2			
2010-04-17	01:30:00	3860	2010	4	17	1	30	4.9			
2010-04-17	01:35:00	3865	2010	4	17	1	35	5.1			
2010-04-17	01:40:00	3870	2010	4	17	1	40	8			
2010-04-17	01:45:00	3875	2010	4	17	1	45	8.2			
2010-04-17	01:50:00	3880	2010	4	17	1	50	8.2			
2010-04-17	01:55:00	3885	2010	4	17	1	55	8.5			
2010-04-17	02:00:00	3890	2010	4	17	2	0	8.5			
2010-04-17	02:05:00	3895	2010	4	17	2	5	5.8			
2010-04-17	02:10:00	3900	2010	4	17	2	10	8.1			
2010-04-17	02:15:00	3905	2010	4	17	2	15	8.2			
2010-04-17	02:20:00	3910	2010	4	17	2	20	6.1			
2010-04-17	02:25:00	3915	2010	4	17	2	25	8			
2010-04-17	02:30:00	3920	2010	4	17	2	30	8.1			
2010-04-17	02:35:00	3925	2010	4	17	2	35	8			
2010-04-17	02:40:00	3930	2010	4	17	2	40	8			
2010-04-17	02:45:00	3935	2010	4	17	2	45	8			
2010-04-17	02:50:00	3940	2010	4	17	2	50	6.1			
2010-04-17	02:55:00	3945	2010	4	17	2	55	7.9			
2010-04-17	03:00:00	3950	2010	4	17	3	0	8			
2010-04-17	03:05:00	3955	2010	4	17	3	5	8			
2010-04-17	03:10:00	3960	2010	4	17	3	10	8			
2010-04-17	03:15:00	3965	2010	4	17	3	15	8			
2010-04-17	03:20:00	3970	2010	4	17	3	20	7.9			
2010-04-17	03:25:00	3975	2010	4	17	3	25	8			
2010-04-17	03:30:00	3980	2010	4	17	3	30	5.5			
2010-04-17	03:35:00	3985	2010	4	17	3	35	8			
2010-04-17	03:40:00	3990	2010	4	17	3	40	8			
2010-04-17	03:45:00	3995	2010	4	17	3	45	8			
2010-04-17	03:50:00	4000	2010	4	17	3	50	8			
2010-04-17	03:55:00	4005	2010	4	17	3	55	5.4			
2010-04-17	04:00:00	4010	2010	4	17	4	0	8			
2010-04-17	04:05:00	4015	2010	4	17	4	5	8			
2010-04-17	04:10:00	4020	2010	4	17	4	10	8.1			
2010-04-17	04:15:00	4025	2010	4	17	4	15	8.1			
2010-04-17	04:20:00	4030	2010	4	17	4	20	8.2			
2010-04-17	04:25:00	4035	2010	4	17	4	25	5.4			
2010-04-17	04:30:00	4040	2010	4	17	4	30	5.4			
2010-04-17	04:35:00	4045	2010	4	17	4	35	5.4			
2010-04-17	04:40:00	4050	2010	4	17	4	40	8			
2010-04-17	04:45:00	4055	2010	4	17	4	45	5.2			
2010-04-17	04:50:00	4060	2010	4	17	4	50	5.1			
2010-04-17	04:55:00	4065	2010	4	17	4	55	5.2			
2010-04-17	05:00:00	4070	2010	4	17	5	0	8			
2010-04-17	05:05:00	4075	2010	4	17	5	5	8.1			
2010-04-17	05:10:00	4080	2010	4	17	5	10	5.1			
2010-04-17	05:15:00	4085	2010	4	17	5	15	5.1			
2010-04-17	05:20:00	4090	2010	4	17	5	20	5			
2010-04-17	05:25:00	4095	2010	4	17	5	25	4.9			
2010-04-17	05:30:00	4100	2010	4	17	5	30	5			
2010-04-17	05:35:00	4105	2010	4	17	5	35	5.1			
2010-04-17	05:40:00	4110	2010	4	17	5	40	8			
2010-04-17	05:45:00	4115	2010	4	17	5	45	5.1			
2010-04-17	05:50:00	4120	2010	4	17	5	50	5.1			
2010-04-17	05:55:00	4125	2010	4	17	5	55	4.9			
2010-04-17	06:00:00	4130	2010	4	17	6	0	5			
2010-04-17	06:05:00	4135	2010	4	17	6	5	5			
2010-04-17	06:10:00	4140	2010	4	17	6	10	5			
2010-04-17	06:15:00	4145	2010	4	17	6	15	5.1			
2010-04-17	06:20:00	4150	2010	4	17	6	20	4.9			
2010-04-17	06:25:00	4155	2010	4	17	6	25	5			
2010-04-17	06:30:00	4160	2010	4	17	6	30	5			
2010-04-17	06:35:00	4165	2010	4	17	6	35	5.1			
2010-04-17	06:40:00	4170	2010	4	17	6	40	5.1			
2010-04-17	06:45:00	4175	2010	4	17	6	45	8.1			
2010-04-17	06:50:00	4180	2010	4	17	6	50	8.1			
2010-04-17	06:55:00	4185	2010	4	17	6	55	8.1			
2010-04-17	07:00:00	4190	2010	4	17	7	0	8			
2010-04-17	07:05:00	4195	2010	4	17	7	5	5.2			
2010-04-17	07:10:00	4200	2010	4	17	7	10	5.2			
2010-04-17	07:15:00	4205	2010	4	17	7	15	5.3			
2010-04-17	07:20:00	4210	2010	4	17	7	20	8.1			
2010-04-17	07:25:00	4215	2010	4	17	7	25	8.1			
2010-04-17	07:30:00	4220	2010	4	17	7	30	5.3			
2010-04-17	07:35:00	4225	2010	4	17	7	35	5.4			
2010-04-17	07:40:00	4230	2010	4	17	7	40	8.1			
2010-04-17	07:45:00	4235	2010	4	17	7	45	8.2			
2010-04-17	07:50:00	4240	2010	4	17	7	50	8.2			
2010-04-17	07:55:00	4245	2010	4	17	7	55	5.4			
2010-04-17	08:00:00	4250	2010	4	17	8	0	5.4			
2010-04-17	08:05:00	4255	2010	4	17	8	5	8.1			
2010-04-17	08:10:00	4260	2010	4	17	8	10	8.2			
2010-04-17	08:15:00	4265	2010	4	17	8	15	8.3			
2010-04-17	08:20:00	4270	2010	4	17	8	20	8.2			
2010-04-17	08:25:00	4275	2010	4	17	8	25	8			
2010-04-17	08:30:00	4280	2010	4	17	8	30	8.1			
2010-04-17	08:35:00	4285	2010	4	17	8	35	8.1			
2010-04-17	08:40:00	4290	2010	4	17	8	40	5.5			
2010-04-17	08:45:00	4295	2010	4	17	8	45	8.2			
2010-04-17	08:50:00	4300	2010	4	17	8	50	5.4			
2010-04-17	08:55:00	4305	2010	4	17	8	55	5.3			
2010-04-17	09:00:00	4310	2010	4	17	9	0	8			
2010-04-17	09:05:00	4315	2010	4	17	9	5	5.4			
2010-04-17	09:10:00	4320	2010	4	17	9	10	5.5			
2010-04-17	09:15:00	4325	2010	4	17	9	15	5.1			
2010-04-17	09:20:00	4330	2010	4	17	9	20	5.4			
2010-04-17	09:25:00	4335	2010	4	17	9	25	5.3			
2010-04-17	09:30:00	4340	2010	4	17	9	30	5.4			
2010-04-17	09:35:00	4345	2010	4	17	9	35	5.2			
2010-04-17	09:40:00	4350	2010	4	17	9	40	8.1			
2010-04-17	09:45:00	4355	2010	4	17	9	45	5.2			
2010-04-17	09:50:00	4360	2010	4	17	9	50	5.3			
2010-04-17	09:55:00	4365	2010	4	17	9	55	5.4			
2010-04-17	10:00:00	4370	2010	4	17	10	0	5.4			
2010-04-17	10:05:00	4375	2010	4	17	10	5	5.1			
2010-04-17	10:10:00	4380	2010	4	17	10	10	5.1			
2010-04-17	10:15:00	4385	2010	4	17	10	15	5.2			
2010-04-17	10:20:00	4390	2010	4	17	10	20	5.2			
2010-04-17	10:25:00	4395	2010	4	17	10	25	5.1			
2010-04-17	10:30:00	4400	2010	4	17	10	30	5			
2010-04-17	10:35:00	4405	2010	4	17	10	35	5.1			
2010-04-17	10:40:00	4410	2010	4	17	10	40	5.2			
2010-04-17	10:45:00	4415	2010	4	17	10	45	5.1			
2010-04-17	10:50:00	4420	2010	4	17	10	50	5.2			
